transaction_id,user_id,transaction_amount,merchant_category,transaction_hour,day_of_week,device_type,location_city,distance_from_home,is_new_device,failed_attempts_last_1hr,avg_transaction_amount_30d,is_fraud
TXN0034698,USR09242,3205.92,grocery,14,3,mobile,Mumbai,9.57,0,0,2696.1,0
TXN0034699,USR18526,8468.62,fuel,8,3,mobile,Pune,2.83,0,0,8318.72,0
TXN0034700,USR18344,5608.51,fuel,2,4,web,Jaipur,12.74,0,0,6753.22,0
TXN0034701,USR45396,23549.38,travel,6,2,mobile,Chennai,8.83,0,1,19731.6,0
TXN0034702,USR41424,2673.99,clothing,11,0,mobile,Kolkata,7.61,0,2,3312.95,0
TXN0034703,USR27686,9458.68,clothing,12,0,web,Surat,9.72,0,0,10871.88,0
TXN0034704,USR42701,1847.14,electronics,14,4,POS,Pune,30.09,0,0,2373.62,0
TXN0034705,USR45827,1956.05,electronics,18,6,mobile,Surat,61.85,0,1,1868.44,0
TXN0034706,USR17479,4378.1,restaurant,17,5,mobile,Kolkata,3.64,0,3,4410.5,0
TXN0034707,USR04216,21807.58,restaurant,7,4,mobile,Chennai,34.59,0,0,27590.11,0
TXN0034708,USR41496,10771.16,clothing,7,5,mobile,Pune,19.02,0,0,9829.76,0
TXN0034709,USR21856,7675.44,grocery,6,0,web,Delhi,16.32,0,0,8852.32,0
TXN0034710,USR27350,6121.74,clothing,14,4,mobile,Surat,0.97,0,0,3995.3,0
TXN0034711,USR45200,3618.5,clothing,7,1,web,Hyderabad,6.98,0,0,4468.67,0
TXN0034712,USR28253,16950.41,electronics,14,1,web,Chennai,14.89,1,0,22024.71,0
TXN0034713,USR40348,4872.38,utilities,14,3,mobile,Surat,13.61,0,0,4995.79,0
TXN0034714,USR26770,1585.78,restaurant,15,5,web,Chennai,3.38,0,0,1886.84,0
TXN0034715,USR35228,1193.59,entertainment,7,6,web,Delhi,22.15,0,0,1060.49,0
TXN0034716,USR13321,33722.73,restaurant,12,5,web,Ahmedabad,18.61,0,0,31981.38,0
TXN0034717,USR11988,2063.11,restaurant,15,6,mobile,Mumbai,2.29,0,1,2763.17,0
TXN0034718,USR35168,9416.32,electronics,14,2,web,Kolkata,4.57,0,0,7709.21,0
TXN0034719,USR27974,5967.38,clothing,13,5,mobile,Bangalore,5.89,0,0,4836.38,0
TXN0034720,USR10996,6118.27,travel,6,4,mobile,Delhi,9.73,0,0,4615.1,0
TXN0034721,USR44560,2915.05,restaurant,16,5,mobile,Hyderabad,18.04,0,0,3805.16,0
TXN0034722,USR21672,2892.83,travel,20,2,mobile,Delhi,5.84,0,5,2521.14,0
TXN0034723,USR37835,3917.06,electronics,12,4,mobile,Ahmedabad,18.11,0,0,4570.74,0
TXN0034724,USR02480,366.79,travel,13,2,web,Surat,9.44,0,0,506.55,0
TXN0034725,USR11099,50862.05,grocery,7,4,mobile,Bangalore,9.07,0,0,60812.22,0
TXN0034726,USR36305,4164.91,electronics,19,0,mobile,Surat,5.06,0,0,5008.02,0
TXN0034727,USR06645,3411.87,pharmacy,4,4,mobile,Surat,5.89,0,0,4548.19,0
TXN0034728,USR06698,44036.42,fuel,7,6,web,Pune,19.56,0,0,40995.31,0
TXN0034729,USR16403,860.02,fuel,12,0,mobile,Surat,0.41,0,0,740.54,0
TXN0034730,USR24060,4451.1,utilities,16,1,mobile,Bangalore,2.65,0,0,5768.76,0
TXN0034731,USR29452,7843.02,grocery,9,4,web,Mumbai,0.93,0,1,10385.08,0
TXN0034732,USR15213,3013.05,pharmacy,9,3,web,Mumbai,3.25,0,0,4038.51,0
TXN0034733,USR40257,3130.78,restaurant,9,0,mobile,Ahmedabad,38.35,0,0,4082.99,0
TXN0034734,USR18748,7032.05,fuel,12,5,POS,Bangalore,4.64,0,2,5651.48,0
TXN0034735,USR23895,1569.48,travel,12,3,mobile,Pune,1.29,0,0,1663.01,0
TXN0034736,USR13354,4748.99,restaurant,14,2,mobile,Mumbai,25.08,0,1,5437.7,0
TXN0034737,USR17898,31602.22,entertainment,21,5,web,Delhi,18.99,0,0,38001.96,0
TXN0034738,USR20258,10213.07,fuel,8,1,web,Surat,2.65,0,0,12953.06,0
TXN0034739,USR41705,8446.02,jewelry,10,2,mobile,Pune,7.56,0,0,5283.72,0
TXN0034740,USR04729,1090.48,restaurant,5,4,web,Ahmedabad,24.36,0,3,787.35,0
TXN0034741,USR29607,11026.51,grocery,17,5,POS,Ahmedabad,2.56,1,1,11694.92,0
TXN0034742,USR49076,2536.95,jewelry,22,6,web,Chennai,17.58,0,0,3102.22,0
TXN0034743,USR06481,2064.86,clothing,7,1,web,Bangalore,6.34,0,0,1355.06,0
TXN0034744,USR06889,4455.33,restaurant,8,5,mobile,Chennai,74.56,0,0,3743.76,0
TXN0034745,USR36716,974.51,utilities,9,6,mobile,Chennai,20.76,0,0,982.97,0
TXN0034746,USR26042,3577.2,utilities,8,1,mobile,Delhi,7.22,0,0,3067.63,0
TXN0034747,USR40010,2098.02,pharmacy,21,1,mobile,Kolkata,11.01,0,0,1529.69,0
TXN0034748,USR17738,8988.0,travel,7,2,web,Kolkata,2.55,0,0,12014.57,0
TXN0034749,USR25305,2607.05,clothing,9,2,web,Kolkata,0.09,0,0,2740.33,0
TXN0034750,USR31327,11000.71,pharmacy,12,5,mobile,Pune,15.72,0,0,11258.29,0
TXN0034751,USR13153,2668.68,clothing,14,4,mobile,Hyderabad,11.27,0,0,2605.81,0
TXN0034752,USR22955,59087.36,restaurant,16,2,mobile,Jaipur,6.93,0,0,75761.37,0
TXN0034753,USR21993,1149.6,grocery,17,1,web,Chennai,19.81,0,0,1427.65,0
TXN0034754,USR23712,11671.56,electronics,10,3,web,Chennai,22.67,0,0,16324.21,0
TXN0034755,USR35853,5653.86,grocery,7,6,mobile,Bangalore,12.52,0,0,6880.31,0
TXN0034756,USR13471,11898.62,electronics,15,6,web,Bangalore,13.87,1,1,8817.48,0
TXN0034757,USR49150,7081.85,clothing,15,2,mobile,Pune,3.57,1,0,9232.43,0
TXN0034758,USR29307,2628.75,entertainment,11,4,web,Ahmedabad,54.86,0,0,3431.91,0
TXN0034759,USR46953,2573.96,restaurant,8,6,web,Hyderabad,3.44,0,0,3480.86,0
TXN0034760,USR35882,3910.44,entertainment,14,1,mobile,Delhi,2.37,0,1,4791.3,0
TXN0034761,USR46600,8371.77,travel,18,0,POS,Ahmedabad,2.63,0,0,11530.45,0
TXN0034762,USR06405,5399.54,grocery,7,2,mobile,Bangalore,17.11,1,0,7184.18,0
TXN0034763,USR15918,4354.47,utilities,15,5,mobile,Ahmedabad,36.13,0,0,3120.47,0
TXN0034764,USR46765,546.51,restaurant,13,6,mobile,Bangalore,3.43,0,0,453.76,0
TXN0034765,USR15443,1909.3,fuel,9,5,mobile,Delhi,44.08,0,0,2057.69,0
TXN0034766,USR19170,4102.48,grocery,9,0,web,Delhi,24.11,0,0,2591.05,0
TXN0034767,USR43058,2599.02,travel,9,0,mobile,Pune,18.82,0,0,3112.36,0
TXN0034768,USR05037,1407.56,grocery,14,5,POS,Ahmedabad,1.5,1,0,904.97,0
TXN0034769,USR07934,14285.94,electronics,13,5,mobile,Jaipur,16.91,0,0,13077.46,0
TXN0034770,USR18836,44500.06,utilities,13,5,mobile,Pune,14.19,0,0,36462.89,0
TXN0034771,USR43488,3996.45,restaurant,12,1,web,Surat,2.69,0,0,4840.68,0
TXN0034772,USR20525,8882.24,clothing,10,4,mobile,Hyderabad,27.89,0,0,7107.96,0
TXN0034773,USR34920,3799.11,utilities,7,2,mobile,Kolkata,8.84,0,0,4249.73,0
TXN0034774,USR48117,6147.85,grocery,12,3,mobile,Pune,7.9,0,0,5258.71,0
TXN0034775,USR16278,19310.54,restaurant,11,3,mobile,Surat,15.43,0,0,24265.78,0
TXN0034776,USR45335,888.76,electronics,19,5,mobile,Ahmedabad,3.12,0,0,1104.97,0
TXN0034777,USR35074,2125.03,grocery,11,2,POS,Delhi,2.3,0,0,2422.77,0
TXN0034778,USR33519,3113.24,grocery,13,1,mobile,Hyderabad,22.45,0,0,3346.77,0
TXN0034779,USR02376,5928.8,fuel,16,2,web,Mumbai,13.3,0,0,4850.89,0
TXN0034780,USR29316,6436.52,entertainment,7,1,web,Jaipur,1.29,0,0,3904.11,0
TXN0034781,USR17618,5615.4,fuel,22,6,web,Jaipur,9.32,1,0,3383.22,0
TXN0034782,USR10946,5742.04,restaurant,7,1,mobile,Chennai,11.87,0,0,6200.7,0
TXN0034783,USR25967,4589.51,travel,10,5,mobile,Ahmedabad,21.37,0,0,5527.82,0
TXN0034784,USR10632,2035.07,travel,16,0,web,Mumbai,14.12,0,0,2768.26,0
TXN0034785,USR33394,5517.36,electronics,12,6,POS,Pune,20.81,0,0,6598.16,0
TXN0034786,USR35975,6450.53,fuel,20,0,web,Pune,2.95,0,4,5137.62,0
TXN0034787,USR40722,1099.94,restaurant,12,2,web,Bangalore,8.3,0,0,1353.05,0
TXN0034788,USR17457,30162.38,electronics,7,3,web,Surat,12.07,0,0,18529.4,0
TXN0034789,USR16155,5972.58,grocery,7,0,POS,Ahmedabad,0.72,0,0,7749.67,0
TXN0034790,USR22591,3064.34,entertainment,11,1,web,Jaipur,11.32,0,0,3520.57,0
TXN0034791,USR42191,12043.48,utilities,15,3,mobile,Pune,2.3,0,0,8487.42,0
TXN0034792,USR21905,5608.01,pharmacy,1,4,mobile,Delhi,0.72,0,0,3841.51,0
TXN0034793,USR25139,22824.22,utilities,21,1,mobile,Delhi,27.53,0,1,15034.06,0
TXN0034794,USR17282,11405.56,electronics,15,4,POS,Ahmedabad,8.78,0,0,15817.6,0
TXN0034795,USR43915,3005.12,fuel,12,3,web,Jaipur,8.44,0,0,3068.5,0
TXN0034796,USR44629,3586.27,pharmacy,9,1,web,Chennai,7.48,0,0,3513.98,0
TXN0034797,USR13349,1713.81,jewelry,12,0,mobile,Delhi,1.65,0,0,2210.08,0
TXN0034798,USR01003,7267.43,travel,11,4,mobile,Surat,46.79,0,0,8553.6,0
TXN0034799,USR49165,4808.22,utilities,22,5,mobile,Kolkata,8.85,0,0,4092.67,0
TXN0034800,USR01409,5539.4,fuel,9,0,mobile,Surat,1.51,0,0,4154.95,0
TXN0034801,USR20106,6115.05,fuel,11,5,mobile,Surat,13.37,0,0,4714.8,0
TXN0034802,USR46168,3619.87,entertainment,14,1,mobile,Jaipur,39.43,0,0,2716.16,0
TXN0034803,USR24793,5934.0,restaurant,14,5,web,Delhi,7.07,0,0,6044.96,0
TXN0034804,USR10921,19667.05,electronics,4,3,web,Kolkata,20.58,0,0,20126.17,0
TXN0034805,USR11370,6532.64,restaurant,20,4,web,Pune,6.88,0,0,5065.63,0
TXN0034806,USR34873,2012.09,pharmacy,9,6,mobile,Ahmedabad,1.89,0,1,1991.09,0
TXN0034807,USR27020,22188.59,electronics,14,3,mobile,Ahmedabad,4.41,0,0,21589.57,0
TXN0034808,USR40713,10315.2,restaurant,10,5,mobile,Delhi,2.62,0,0,11582.78,0
TXN0034809,USR20642,22855.56,grocery,16,2,mobile,Chennai,21.74,0,0,20801.23,0
TXN0034810,USR14581,6699.06,pharmacy,13,6,POS,Chennai,11.46,0,0,5026.84,0
TXN0034811,USR19928,4123.41,travel,6,3,web,Chennai,0.87,0,0,5735.19,0
TXN0034812,USR01517,5337.11,restaurant,17,1,POS,Delhi,17.89,0,1,6723.68,0
TXN0034813,USR44388,11243.9,travel,18,1,mobile,Pune,3.97,0,0,8251.98,0
TXN0034814,USR06825,25686.54,clothing,14,3,web,Jaipur,0.12,0,0,25678.69,0
TXN0034815,USR38167,7229.89,electronics,20,0,web,Delhi,24.69,1,0,7085.86,0
TXN0034816,USR32707,16981.18,restaurant,17,5,web,Surat,15.86,0,0,15304.97,0
TXN0034817,USR21718,6547.79,restaurant,14,6,mobile,Chennai,7.02,0,0,5751.72,0
TXN0034818,USR13445,18123.18,entertainment,10,1,mobile,Surat,111.84,0,1,5061.01,1
TXN0034819,USR27095,5026.61,clothing,16,2,web,Kolkata,24.91,0,0,3680.21,0
TXN0034820,USR46398,94885.82,entertainment,20,1,mobile,Pune,567.22,1,1,22606.54,1
TXN0034821,USR01210,11144.23,utilities,8,0,web,Ahmedabad,29.86,0,0,11694.38,0
TXN0034822,USR01644,5410.05,utilities,14,3,web,Delhi,13.4,0,2,7463.46,0
TXN0034823,USR19789,1025.07,electronics,6,0,web,Mumbai,46.0,0,0,809.86,0
TXN0034824,USR20767,1334.14,utilities,8,5,mobile,Ahmedabad,15.95,0,0,1590.69,0
TXN0034825,USR43788,4574.69,travel,18,1,POS,Surat,6.98,1,0,6275.58,0
TXN0034826,USR40817,2788.44,grocery,2,5,POS,Pune,21.71,0,0,2480.57,0
TXN0034827,USR07949,1823.76,fuel,8,1,mobile,Hyderabad,34.71,0,0,1544.73,0
TXN0034828,USR44653,1520.55,clothing,12,6,mobile,Hyderabad,0.22,0,0,1358.53,0
TXN0034829,USR25386,35572.69,fuel,8,1,POS,Jaipur,1.33,0,0,41809.61,0
TXN0034830,USR34567,21218.89,travel,6,2,POS,Kolkata,0.3,0,0,23211.95,0
TXN0034831,USR25810,4718.27,restaurant,8,4,web,Mumbai,1.28,0,0,4945.26,0
TXN0034832,USR46686,3057.51,restaurant,6,3,mobile,Bangalore,7.84,0,0,3169.65,0
TXN0034833,USR18828,13355.54,pharmacy,9,6,web,Jaipur,1.44,0,0,12049.35,0
TXN0034834,USR35936,11374.29,electronics,18,4,web,Bangalore,3.2,0,0,10109.25,0
TXN0034835,USR22802,5572.52,travel,15,5,mobile,Bangalore,2.33,0,0,6583.28,0
TXN0034836,USR08196,2625.53,utilities,18,2,mobile,Bangalore,4.91,0,0,3444.93,0
TXN0034837,USR32435,8448.09,utilities,12,3,mobile,Ahmedabad,6.61,0,0,6539.45,0
TXN0034838,USR46209,2969.76,grocery,15,1,POS,Pune,7.88,0,0,4039.75,0
TXN0034839,USR13201,4386.65,restaurant,8,5,mobile,Surat,18.46,0,0,4256.34,0
TXN0034840,USR32120,3854.93,entertainment,8,5,POS,Jaipur,38.51,0,0,3731.82,0
TXN0034841,USR46262,4123.5,grocery,22,5,web,Delhi,1.06,1,0,5153.17,0
TXN0034842,USR42008,12200.72,pharmacy,6,3,web,Surat,2.67,0,0,11997.83,0
TXN0034843,USR18866,1232.46,fuel,1,6,web,Bangalore,1.1,0,3,1713.1,0
TXN0034844,USR49849,2582.93,utilities,15,4,POS,Surat,2.16,0,0,2087.51,0
TXN0034845,USR08451,19902.98,electronics,16,6,web,Chennai,0.3,1,0,16661.56,0
TXN0034846,USR18333,4978.39,utilities,9,4,web,Chennai,21.29,0,2,5566.86,0
TXN0034847,USR30736,5689.85,restaurant,13,2,web,Bangalore,16.82,0,0,7108.93,0
TXN0034848,USR45743,2447.7,pharmacy,11,3,web,Delhi,1.51,1,0,3420.24,0
TXN0034849,USR22320,5704.9,fuel,7,5,POS,Surat,14.47,0,0,3761.81,0
TXN0034850,USR43323,22711.56,clothing,22,3,mobile,Hyderabad,26.9,0,0,31388.96,0
TXN0034851,USR37349,4330.69,restaurant,17,5,web,Mumbai,1.21,0,0,3510.09,0
TXN0034852,USR43851,2530.86,travel,10,6,web,Mumbai,6.2,0,0,3472.09,0
TXN0034853,USR35284,2030.69,electronics,15,4,web,Ahmedabad,24.41,0,0,1937.9,0
TXN0034854,USR31510,3482.52,restaurant,9,6,web,Chennai,6.67,0,0,3319.4,0
TXN0034855,USR06820,2960.26,grocery,12,2,web,Mumbai,45.94,1,2,2094.42,0
TXN0034856,USR36270,510.24,clothing,8,3,mobile,Delhi,16.4,1,0,461.86,0
TXN0034857,USR02008,833.01,travel,13,0,mobile,Jaipur,16.35,0,2,991.44,0
TXN0034858,USR20298,1732.11,grocery,19,4,mobile,Kolkata,39.98,0,1,2046.48,0
TXN0034859,USR38877,21983.56,entertainment,12,5,web,Hyderabad,8.32,0,0,21090.77,0
TXN0034860,USR35674,1542.3,clothing,14,3,mobile,Chennai,8.44,0,0,1235.7,0
TXN0034861,USR36049,1682.21,pharmacy,14,2,mobile,Hyderabad,20.97,0,0,1516.81,0
TXN0034862,USR14123,18609.41,clothing,18,5,mobile,Bangalore,0.02,0,0,20594.92,0
TXN0034863,USR11768,2801.28,restaurant,18,4,POS,Hyderabad,16.39,1,1,2178.09,0
TXN0034864,USR24492,12269.75,travel,12,6,mobile,Surat,76.56,0,0,4763.72,1
TXN0034865,USR40809,23717.39,restaurant,18,5,mobile,Mumbai,15.74,0,0,15685.97,0
TXN0034866,USR18474,3967.33,electronics,12,3,web,Kolkata,21.09,0,0,4323.4,0
TXN0034867,USR23264,8153.13,utilities,21,3,POS,Ahmedabad,24.62,1,0,8947.74,0
TXN0034868,USR31658,1406.96,grocery,9,1,web,Mumbai,7.77,0,0,1017.26,0
TXN0034869,USR05015,4027.85,grocery,17,6,mobile,Surat,1.04,1,0,3686.9,0
TXN0034870,USR23436,5269.61,electronics,8,6,POS,Bangalore,10.88,0,0,7019.01,0
TXN0034871,USR05757,32268.56,grocery,5,5,mobile,Jaipur,30.6,0,0,37944.21,0
TXN0034872,USR45667,622.88,fuel,11,4,web,Bangalore,8.52,0,1,540.22,0
TXN0034873,USR18373,7186.07,grocery,17,6,mobile,Pune,1.85,1,0,7221.21,0
TXN0034874,USR11075,60245.81,travel,3,3,mobile,Surat,29.59,1,4,6728.82,1
TXN0034875,USR25849,2079.81,utilities,16,2,POS,Jaipur,3.18,0,0,1422.68,0
TXN0034876,USR40395,1115.3,entertainment,19,4,web,Kolkata,25.04,0,0,1350.78,0
TXN0034877,USR46568,91409.93,travel,20,3,mobile,Chennai,35.84,0,4,25510.0,1
TXN0034878,USR10120,15058.7,restaurant,16,6,mobile,Delhi,12.53,0,0,15638.55,0
TXN0034879,USR29194,4711.82,electronics,17,0,mobile,Surat,26.97,0,0,4262.06,0
TXN0034880,USR05338,738.26,clothing,12,1,mobile,Delhi,49.61,0,0,894.42,0
TXN0034881,USR21536,22615.22,restaurant,16,1,mobile,Delhi,2.25,0,0,31373.47,0
TXN0034882,USR32672,3954.24,electronics,14,6,mobile,Jaipur,10.93,1,0,4299.02,0
TXN0034883,USR15077,6904.16,fuel,15,0,web,Ahmedabad,1.03,0,0,8068.9,0
TXN0034884,USR39790,5121.24,entertainment,13,5,web,Ahmedabad,26.51,0,0,4663.34,0
TXN0034885,USR27762,1266.63,clothing,15,6,mobile,Hyderabad,4.94,0,0,1381.07,0
TXN0034886,USR49770,7879.39,grocery,19,1,web,Chennai,8.25,0,0,9129.55,0
TXN0034887,USR44914,2302.72,clothing,17,0,POS,Hyderabad,23.21,0,0,2180.76,0
TXN0034888,USR29453,7253.32,restaurant,16,6,mobile,Bangalore,8.73,0,0,9619.71,0
TXN0034889,USR17672,23588.96,restaurant,4,6,mobile,Kolkata,9.28,0,0,17499.5,0
TXN0034890,USR37741,2410.46,grocery,7,6,POS,Kolkata,2.03,0,0,2523.09,0
TXN0034891,USR46533,65036.0,jewelry,3,5,mobile,Surat,28.71,0,0,17523.1,1
TXN0034892,USR38288,12312.41,clothing,8,0,web,Ahmedabad,55.45,0,0,13986.59,0
TXN0034893,USR48983,34257.28,pharmacy,12,2,mobile,Mumbai,25.77,0,0,36487.57,0
TXN0034894,USR35226,4172.92,restaurant,11,6,web,Ahmedabad,0.92,0,0,4521.39,0
TXN0034895,USR35928,9831.98,clothing,19,5,mobile,Jaipur,23.94,0,0,11884.47,0
TXN0034896,USR47244,660.2,travel,12,2,mobile,Bangalore,3.8,0,0,564.66,0
TXN0034897,USR44508,16892.11,restaurant,9,6,web,Bangalore,16.89,0,0,18230.8,0
TXN0034898,USR21536,5404.72,clothing,18,1,mobile,Delhi,0.38,0,0,3568.45,0
TXN0034899,USR44376,7653.0,clothing,11,5,mobile,Chennai,1.86,0,0,7946.85,0
TXN0034900,USR28529,12303.94,pharmacy,9,0,mobile,Bangalore,41.75,0,0,12117.54,0
TXN0034901,USR15826,6344.57,electronics,10,5,mobile,Chennai,9.47,0,0,4986.45,0
TXN0034902,USR13455,11361.31,grocery,21,4,mobile,Surat,15.87,0,0,8134.2,0
TXN0034903,USR07937,1952.2,travel,16,6,POS,Pune,18.77,0,1,1597.47,0
TXN0034904,USR14146,93250.84,fuel,0,4,mobile,Chennai,53.56,0,1,129807.24,0
TXN0034905,USR10295,6387.27,electronics,16,1,web,Bangalore,2.53,0,0,4917.0,0
TXN0034906,USR32087,21103.93,utilities,8,3,mobile,Delhi,9.4,0,0,24996.39,0
TXN0034907,USR28967,999.91,restaurant,9,3,mobile,Ahmedabad,14.19,1,0,1047.85,0
TXN0034908,USR25190,6463.51,clothing,6,3,mobile,Mumbai,2.69,0,0,6762.47,0
TXN0034909,USR42438,7618.43,electronics,23,5,mobile,Chennai,54.2,0,0,7348.01,0
TXN0034910,USR26078,1852.05,grocery,17,2,web,Ahmedabad,1.8,0,0,2345.9,0
TXN0034911,USR35117,2685.22,pharmacy,13,2,mobile,Jaipur,7.72,0,0,3401.45,0
TXN0034912,USR37527,1167.68,fuel,4,6,web,Jaipur,2.67,0,0,1507.79,0
TXN0034913,USR32249,13992.98,electronics,15,1,POS,Delhi,6.0,0,0,9985.57,0
TXN0034914,USR09588,3171.52,restaurant,12,3,web,Surat,28.94,0,0,3471.18,0
TXN0034915,USR03382,2109.03,restaurant,12,0,web,Bangalore,25.33,0,0,2538.96,0
TXN0034916,USR47329,30300.5,clothing,5,0,web,Jaipur,230.41,1,1,8140.85,1
TXN0034917,USR41690,3609.29,grocery,10,3,mobile,Surat,2.97,1,0,2330.5,0
TXN0034918,USR41802,7764.74,grocery,17,6,mobile,Delhi,9.5,0,0,5123.24,0
TXN0034919,USR24373,7350.42,pharmacy,9,1,mobile,Pune,0.39,1,0,9437.22,0
TXN0034920,USR28813,7273.02,fuel,12,5,mobile,Ahmedabad,37.95,1,0,6760.86,0
TXN0034921,USR07992,13325.24,jewelry,8,1,mobile,Pune,5.59,0,0,11258.64,0
TXN0034922,USR21037,1739.68,pharmacy,14,2,mobile,Surat,6.11,0,0,2161.13,0
TXN0034923,USR40517,17767.0,restaurant,12,6,mobile,Delhi,1.49,0,0,23545.05,0
TXN0034924,USR26891,9351.76,travel,18,5,mobile,Pune,12.98,0,0,7470.8,0
TXN0034925,USR26811,2815.68,restaurant,9,5,POS,Mumbai,39.25,0,0,2425.02,0
TXN0034926,USR23292,17756.34,electronics,6,0,web,Jaipur,3.55,0,0,1306.22,1
TXN0034927,USR37427,3318.97,electronics,9,1,POS,Surat,9.31,0,0,2688.33,0
TXN0034928,USR21607,2578.78,entertainment,17,3,mobile,Ahmedabad,39.88,0,0,2692.54,0
TXN0034929,USR34202,7173.14,entertainment,18,4,web,Pune,28.39,0,0,8646.05,0
TXN0034930,USR32552,5507.85,clothing,16,3,mobile,Mumbai,9.18,0,0,7651.93,0
TXN0034931,USR39035,6159.93,fuel,19,4,POS,Ahmedabad,11.61,0,0,5342.92,0
TXN0034932,USR47179,2719.17,pharmacy,2,3,mobile,Pune,6.32,0,2,2722.18,0
TXN0034933,USR47188,5949.5,fuel,17,4,web,Chennai,3.64,0,0,8153.88,0
TXN0034934,USR15535,22696.63,grocery,7,0,mobile,Surat,1.33,0,0,26091.92,0
TXN0034935,USR08049,20364.95,fuel,13,2,web,Surat,24.49,0,0,17027.05,0
TXN0034936,USR17292,3673.79,fuel,13,3,web,Bangalore,23.16,0,1,3198.18,0
TXN0034937,USR42424,3433.36,clothing,16,0,POS,Pune,9.75,0,1,3916.02,0
TXN0034938,USR08249,20503.76,fuel,7,0,web,Bangalore,18.63,0,0,19554.29,0
TXN0034939,USR01204,17478.27,electronics,11,3,mobile,Hyderabad,39.47,0,0,18499.83,0
TXN0034940,USR04190,24315.24,utilities,0,0,mobile,Delhi,105.67,1,3,5175.46,1
TXN0034941,USR10242,4191.65,utilities,8,3,mobile,Bangalore,9.36,0,0,2992.63,0
TXN0034942,USR34905,2539.07,grocery,17,1,mobile,Mumbai,9.39,0,1,2625.43,0
TXN0034943,USR27002,2657.73,fuel,16,5,mobile,Bangalore,37.31,0,0,3418.99,0
TXN0034944,USR26881,2002.88,entertainment,6,1,POS,Ahmedabad,47.3,0,0,2748.99,0
TXN0034945,USR29421,2781.66,entertainment,13,3,web,Kolkata,7.58,0,2,3744.7,0
TXN0034946,USR22720,6687.87,entertainment,10,1,mobile,Bangalore,27.2,0,0,8336.02,0
TXN0034947,USR07744,3192.54,grocery,8,3,mobile,Pune,17.89,0,0,2216.47,0
TXN0034948,USR03353,5157.83,travel,8,0,web,Delhi,38.83,0,0,3781.56,0
TXN0034949,USR32678,29978.15,restaurant,22,5,mobile,Bangalore,15.19,0,0,34292.67,0
TXN0034950,USR13907,2715.87,grocery,10,5,mobile,Chennai,0.48,0,2,1911.26,0
TXN0034951,USR46442,3185.89,grocery,8,5,mobile,Bangalore,26.98,0,0,3271.29,0
TXN0034952,USR13810,4154.69,grocery,11,5,web,Jaipur,7.52,0,0,3372.05,0
TXN0034953,USR43155,4596.22,pharmacy,20,4,mobile,Surat,10.57,0,0,5179.17,0
TXN0034954,USR31761,14605.97,grocery,12,4,web,Hyderabad,24.2,0,0,11892.02,0
TXN0034955,USR35715,159.66,restaurant,11,0,mobile,Ahmedabad,12.55,0,0,188.79,0
TXN0034956,USR10574,11343.31,electronics,17,4,web,Ahmedabad,20.65,0,0,12591.01,0
TXN0034957,USR34663,2374.67,restaurant,7,4,web,Hyderabad,5.33,0,0,2819.11,0
TXN0034958,USR02390,2394.3,restaurant,15,1,mobile,Mumbai,28.89,0,0,2643.46,0
TXN0034959,USR29865,8485.64,utilities,9,6,mobile,Mumbai,30.02,0,1,9894.12,0
TXN0034960,USR29375,16470.85,pharmacy,9,3,mobile,Jaipur,10.57,0,0,13469.84,0
TXN0034961,USR32720,6222.07,restaurant,11,0,mobile,Hyderabad,29.22,0,1,8322.48,0
TXN0034962,USR23235,7871.21,restaurant,14,4,web,Surat,27.62,0,0,9228.89,0
TXN0034963,USR17342,1052.16,pharmacy,8,3,mobile,Delhi,10.47,0,0,1242.13,0
TXN0034964,USR18136,5499.69,clothing,1,6,web,Jaipur,21.94,0,0,3835.48,0
TXN0034965,USR27131,27233.26,clothing,10,2,mobile,Bangalore,10.28,0,0,35259.11,0
TXN0034966,USR42438,7891.49,grocery,11,4,web,Jaipur,8.62,0,0,9745.43,0
TXN0034967,USR19656,965.54,restaurant,15,3,mobile,Hyderabad,4.72,0,1,1230.9,0
TXN0034968,USR04430,948.86,pharmacy,17,5,mobile,Ahmedabad,3.7,0,0,1044.83,0
TXN0034969,USR40660,14550.64,grocery,21,6,mobile,Kolkata,8.22,0,0,16761.46,0
TXN0034970,USR20445,6335.8,utilities,22,4,mobile,Hyderabad,21.49,0,0,8209.72,0
TXN0034971,USR31795,7483.46,travel,20,1,mobile,Kolkata,8.94,0,0,5526.33,0
TXN0034972,USR35648,3650.49,travel,23,2,POS,Hyderabad,2.11,1,0,3375.05,0
TXN0034973,USR46815,7866.45,restaurant,14,6,mobile,Hyderabad,51.98,0,0,10122.84,0
TXN0034974,USR16721,4533.2,grocery,11,4,mobile,Pune,14.26,0,0,3694.1,0
TXN0034975,USR05267,69562.24,utilities,19,1,POS,Jaipur,30.9,0,0,84680.71,0
TXN0034976,USR41379,7776.98,travel,9,1,mobile,Ahmedabad,18.57,1,0,6435.66,0
TXN0034977,USR46232,2615.13,pharmacy,18,1,web,Chennai,4.5,0,0,2323.17,0
TXN0034978,USR10733,2122.02,fuel,16,6,web,Kolkata,1.43,0,0,2807.79,0
TXN0034979,USR07043,17863.05,clothing,6,3,mobile,Mumbai,30.88,0,1,21372.26,0
TXN0034980,USR30805,22747.87,restaurant,21,4,mobile,Kolkata,79.27,0,1,17511.93,0
